onset	duration	trial_type	value	sample
4.617	4.0	left_hand	2	4617
10.642	4.0	right_hand	3	10642
16.682	4.0	both_hands	1	16682
22.715	4.0	left_hand	2	22715
28.738	4.0	right_hand	3	28738
34.763	4.0	both_hands	1	34763
40.801	4.0	left_hand	2	40801
46.843	4.0	right_hand	3	46843
52.883	4.0	both_hands	1	52883
58.907	4.0	left_hand	2	58907
64.943	4.0	right_hand	3	64943
70.966	4.0	both_hands	1	70966
77.003	4.0	left_hand	2	77003
83.044	4.0	right_hand	3	83044
89.081	4.0	both_hands	1	89081
95.118	4.0	left_hand	2	95118
101.153	4.0	right_hand	3	101153
107.175	4.0	both_hands	1	107175
113.201	4.0	left_hand	2	113201
119.239	4.0	right_hand	3	119239
125.281	4.0	both_hands	1	125281
131.313	4.0	left_hand	2	131313
137.337	4.0	right_hand	3	137337
143.36	4.0	both_hands	1	143360
149.4	4.0	left_hand	2	149400
155.44	4.0	right_hand	3	155440
161.466	4.0	both_hands	1	161466
167.497	4.0	left_hand	2	167497
173.537	4.0	right_hand	3	173537
179.561	4.0	both_hands	1	179561
